,population,code_commune,lat,long,area,accident_num,length,ACCOTEMENT REVETU HORS CVCB,AMENAGEMENT MIXTES PIETON VELO HORS VOIE VERTE,AUTRE,BANDE CYCLABLE,CHAUSSEE A VOIE CENTRALE BANALISEE,COULOIR BUS+VELO,DOUBLE SENS CYCLABLE BANDE,DOUBLE SENS CYCLABLE NON MATERIALISE,DOUBLE SENS CYCLABLE PISTE,GOULOTTE,PISTE CYCLABLE,VELO RUE,VOIE VERTE
151,736,95489,651799,6879933,413,0.0,3097.725709280202,0.0,729.3517151636821,2055.3597539043594,281.1858253919059,0.0,0.0,0.0,0.0,0.0,0.0,31.82841482025499,0.0,0.0
152,30420,92046,648591,6857776,207,12.0,28474.45427621143,0.0,521.7535761972513,1590.112502371779,4672.15129750568,0.0,57.6800164900118,3490.518338470849,9908.591337280735,318.62736789599785,0.0,7915.019839999119,0.0,0.0
153,16319,94015,665159,6860195,333,2.0,4844.154912110515,0.0,550.392528912946,74.14435748640304,1663.9534563866814,0.0,127.848878921526,1855.0283405847424,0.0,0.0,0.0,572.7873498182158,0.0,0.0
154,4130,95612,661136,6878392,396,0.0,3005.4770601913524,0.0,1017.8924973600346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.5845628313184,0.0,0.0
155,74176,94068,662975,6855883,1123,28.0,32019.39324344506,0.0,2526.33775424852,4192.901030228198,3833.8388246031936,0.0,301.0881899163529,1297.4803095856817,8264.754222187717,0.0,53.03015612302939,10872.042713005478,591.9118103893437,86.00823315754866
156,52787,93010,662175,6867418,548,1.0,19723.34029032692,0.0,3721.995659466815,0.0,1164.505320947089,0.0,206.01200140578692,0.0,2301.086196667207,344.1685699234479,0.0,7789.830059977263,0.0,4195.742481939306
157,44397,94002,657573,6855591,369,6.0,24111.229582819025,0.0,3721.888115061344,3105.365170124236,1212.386312812412,0.0,0.0,2529.485821979321,1202.616252920085,93.45238830524296,0.0,6768.810887426702,0.0,5477.224634189681
158,27737,94079,666843,6858297,433,0.0,6534.939270049381,0.0,653.0449445621597,75.5250227596759,843.8262193944408,0.0,642.4101597215943,532.2926334449713,943.1027520767587,0.0,0.0,1687.698937273204,0.0,1157.0386008165758
159,3197,60513,653398,6900694,985,1.0,1446.598257304653,0.0,993.7185956644724,0.0,0.0,0.0,0.0,0.0,452.8796616401808,0.0,0.0,0.0,0.0,0.0
160,2860,95256,642597,6883780,342,0.0,6855.435129739519,0.0,2532.503878406558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4199.167161220998,0.0,123.7640901119618
161,11233,95487,646430,6894652,521,1.0,2302.3076228813284,0.0,289.02161117463686,0.0,279.05265838247243,0.0,0.0,0.0,0.0,0.0,0.0,1734.2333533242188,0.0,0.0
162,1258,95409,652012,6883095,150,1.0,3567.259771802971,0.0,778.3561090783011,365.1445241532696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2423.7591385714,0.0,0.0
163,8464,77153,677142,6883733,900,0.0,4586.647522157895,0.0,947.0691065766924,102.55309859938328,0.0,0.0,0.0,281.42850324926434,0.0,0.0,0.0,2993.9308122094526,0.0,261.66600152310264
164,3398,77315,687232,6865296,284,0.0,26.3887115080953,0.0,2.265450333621782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.12326117447352
165,2835,77371,700492,6857799,1287,0.0,1046.3713520859642,0.0,94.65517118178552,951.7161809041786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,247,60320,701262,6900267,823,0.0,701.528468617164,0.0,701.528468617164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,492,60027,686622,6901550,1418,0.0,4412.571182544657,0.0,0.0,0.0,4412.571182544657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,882,60603,703025,6943376,786,0.0,2881.012247098213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2881.012247098213
169,3900,60537,694096,6935859,1299,0.0,5709.66755279406,0.0,2912.0604345862253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2797.607118207835,0.0,0.0
170,1051,89236,723174,6785080,617,0.0,311.707720721113,0.0,311.707720721113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,725,89155,745758,6736071,760,0.0,7599.501696658732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.739505509106,0.0,6144.762191149626
172,268,89061,761985,6765474,756,0.0,3977.944143714812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3977.944143714812
173,182,89486,771892,6743723,1441,0.0,1317.4553021234092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.4553021234092
174,968,21545,815167,6752616,1601,0.0,1069.5461822605569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.5461822605569,0.0,0.0
175,4474,51242,795580,6871562,1952,0.0,4970.735496772535,0.0,671.6695908823665,0.0,2741.891546215741,0.0,0.0,0.0,0.0,0.0,28.827321570138828,1528.347038104288,0.0,0.0
176,3284,89309,714820,6798183,1397,0.0,1091.3073109612274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.3073109612274,0.0,0.0
177,2275,10340,774599,6795416,1386,0.0,2052.9647113711544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.9647113711544
178,1874,10142,760709,6795403,2552,0.0,214.94922411729635,0.0,107.57738664651468,107.3718374707817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,60009,10387,780283,6800043,1340,24.0,72265.11080495043,0.0,10923.00526326263,0.0,14254.111469380225,0.0,549.2553612153392,668.8843694108368,4112.389856396716,0.0,0.0,24430.57596204716,0.0,17326.888523237525
180,9363,77183,709708,6872048,1001,0.0,367.4407373428563,0.0,212.1374046544475,0.0,0.0,0.0,0.0,0.0,155.3033326884089,0.0,0.0,0.0,0.0,0.0
181,994,02085,729946,6889863,1108,0.0,816.275197224933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.275197224933,0.0,0.0
182,1747,51663,770636,6884289,100,0.0,2262.475602351204,0.0,2232.1418770023643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33372534883928,0.0,0.0
183,458,51418,770011,6904688,631,0.0,3840.586627539159,0.0,0.0,0.0,3316.344660457535,0.0,0.0,0.0,0.0,0.0,0.0,524.2419670816234,0.0,0.0
184,321,51468,761813,6906289,557,0.0,773.2214237281602,0.0,0.0,773.2214237281602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,319,51225,769028,6898487,703,0.0,1887.791199865573,0.0,1377.9934979221523,509.7977019434206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,882,51647,818890,6851164,1771,0.0,348.76683458876096,0.0,348.76683458876096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,428,52327,839300,6836973,158,0.0,12693.387212235535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4630.839057948495,0.0,8062.548154287041
188,534,51621,840780,6901911,5148,0.0,4022.738912807284,0.0,810.7538004980635,3098.353467379545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.63164492967589
189,4046,08490,823516,6923606,2789,0.0,1100.2315859928842,0.0,487.0362103355709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.1953756573132
190,102,02550,750787,6930485,451,0.0,5643.65903828849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5643.65903828849
191,158,02751,744331,6930616,305,0.0,1797.3881334033035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.3881334033035
192,1493,02502,775543,6954869,579,0.0,67.36327170635964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.36327170635964
193,160,08439,832560,6938101,1403,0.0,2524.7465743681278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.7465743681278,0.0,0.0
194,598,36043,618038,6604821,3015,0.0,1397.572305831837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.572305831837
195,627,56204,271818,6772366,1667,3.0,373.9913735193559,0.0,373.9913735193559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2040,38454,884274,6452363,932,0.0,1802.98069099126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.5522398931648,0.0,491.428451098095
197,1137,14044,451047,6914276,405,0.0,728.739881403652,0.0,728.739881403652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1902,50391,398992,6840648,1185,0.0,16914.259533038483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16914.259533038483
199,1283,35021,392134,6813425,842,0.0,4015.442200386624,0.0,1488.5947627805144,0.0,396.9943913300192,0.0,0.0,0.0,0.0,0.0,0.0,1783.286543518472,0.0,346.5665027576182
200,1844,35019,362072,6826386,5786,0.0,1273.441930974254,0.0,0.0,1273.441930974254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,730,67140,1069981,6874068,491,0.0,359.587637707807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.587637707807
202,763,85033,407877,6611554,1634,0.0,3667.479180920224,0.0,3667.479180920224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,13844,13015,895622,6263938,2191,2.0,14272.433470481208,0.0,1403.8415883409964,2938.447332311099,5981.684257972166,0.0,0.0,0.0,0.0,0.0,0.0,600.2375530857165,0.0,3348.222738771229
204,920,38328,914216,6466329,1830,0.0,4533.48990407684,0.0,3643.8361096687895,889.6537944080503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,569,67524,1023235,6870885,795,0.0,380.3211915771597,0.0,380.3211915771597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,6653,69142,840912,6515878,186,2.0,5980.53224073098,0.0,321.6400049249045,360.1995500022578,74.68122370166898,0.0,940.2481610333376,142.43186282471277,229.20419360933687,0.0,0.0,3240.6306396256214,0.0,671.4966050091408
207,708,56062,225789,6751992,198,0.0,397.68703117554855,0.0,397.68703117554855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,885,74167,960315,6524034,1515,0.0,6155.232355108092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6155.232355108092,0.0,0.0
209,3227,38247,886292,6525722,891,0.0,8476.306138413203,0.0,472.2866850457149,0.0,245.57993348863369,0.0,0.0,0.0,0.0,0.0,0.0,1581.0767860908725,0.0,6177.362733787983
210,16833,45285,615685,6757463,609,1.0,31896.40791893084,0.0,10482.202715065374,87.2482062702361,6959.809746667741,95.4430561128798,0.0,245.75498878298015,914.551098471468,0.0,0.0,9656.600427455263,0.0,3454.797680104899
211,810,78506,611673,6826327,2717,0.0,144.86297126088118,0.0,0.0,144.86297126088118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1979,78030,619861,6843375,1735,0.0,12452.411417112007,0.0,204.9423355103104,0.0,6356.348213353331,0.0,0.0,0.0,0.0,0.0,0.0,5413.708579868967,0.0,477.4122883793999
213,188,45305,645916,6764166,1482,0.0,5794.216746287606,0.0,5794.216746287606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,6692,45338,677754,6764886,1135,0.0,8398.10710364643,0.0,2903.269012146815,0.0,4402.26620825238,0.0,0.0,0.0,0.0,0.0,0.0,1085.301725573638,0.0,7.270157673595884
215,530,45073,697840,6770699,1587,0.0,146.05154662229629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.05154662229629
216,17452,77296,670529,6836505,1425,1.0,43203.335704620535,0.0,21030.003140207325,0.0,889.2633858980877,0.0,0.0,0.0,0.0,0.0,0.0,11891.780986047195,0.0,9392.288192467931
217,32994,94078,659503,6849032,805,1.0,31891.05483917508,0.0,7912.054476327148,674.3040078454476,683.9501734275577,0.0,0.0,0.0,0.0,0.0,60.24606778819065,19538.71402488531,0.0,3021.786088901424
218,2921,91579,650098,6826699,1158,1.0,11362.154525290418,0.0,2144.6978001496955,365.96007358496576,842.7332261376235,0.0,0.0,0.0,0.0,0.0,0.0,8008.763425418132,0.0,0.0
219,4757,91458,643825,6840388,738,1.0,12613.365613068558,0.0,953.8601514598054,126.8007079106184,897.5084530090363,0.0,0.0,0.0,41.63854990603103,0.0,0.0,6992.668534951846,0.0,3600.889215831221
220,29963,91657,657322,6845126,898,2.0,10204.853155186183,0.0,5321.340559520932,2275.782343985298,0.0,0.0,0.0,0.0,0.0,0.0,26.2222297983602,2487.903984869278,0.0,93.60403701231444
221,529,91435,663151,6831050,442,0.0,6856.963289552121,0.0,1439.4614188826692,5317.8645329336905,0.0,0.0,0.0,0.0,0.0,0.0,99.6373377357612,0.0,0.0,0.0
222,4083,91457,645807,6831234,460,0.0,7447.23544870521,0.0,123.13907359483004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7324.096375110379,0.0,0.0
223,2428,27458,569898,6916474,1098,0.0,2373.0326521352217,0.0,1776.72857673303,0.0,0.0,0.0,0.0,163.27205032936735,433.03202507282464,0.0,0.0,0.0,0.0,0.0
224,190,14576,492586,6876911,458,0.0,7434.29498677222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7397.690499037348,0.0,36.60448773487268
225,2183,14371,492727,6882456,1227,1.0,16826.865942377364,0.0,0.0,319.88031452859406,0.0,0.0,0.0,0.0,104.3817096057404,0.0,0.0,16310.110740123668,0.0,92.49317811936288
226,716,76717,554287,6923221,1030,0.0,17509.357449519448,0.0,6614.52451800659,2745.970322759897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2424.4080560477923,0.0,5724.454552705167
227,1111,27037,540675,6889015,1152,0.0,299.4810715260268,0.0,299.4810715260268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1000,27242,539389,6874047,3336,0.0,12733.842403544297,0.0,12733.842403544297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,773,76682,562803,6914488,504,0.0,258.29747093761574,0.0,258.29747093761574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,1449,27008,567601,6915608,871,0.0,105.1004466703774,0.0,33.53220463126629,0.0,71.56824203911111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,8122,76476,524497,6935176,1873,0.0,10412.235663473057,0.0,1668.5911721288394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5357.873961597426,0.0,3385.7705297467883
232,430,95011,604503,6895661,804,0.0,105.77932167737828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.77932167737828
233,165,27304,603870,6903769,609,0.0,8308.497199774338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8308.497199774338
234,812,28036,593952,6861778,1223,0.0,1141.327734148053,0.0,204.7296253543163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.5981087937366
235,1299,27554,585847,6890918,448,3.0,635.3675854694297,0.0,635.3675854694297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,5027,27022,578386,6898224,797,0.0,10482.5854331194,0.0,1035.7082914635987,0.0,175.14806548516017,0.0,0.0,584.3674781101472,171.33109560338505,0.0,0.0,8516.030502457108,0.0,0.0
237,60528,95127,630529,6882646,1454,0.0,90380.78976003708,0.0,43730.29255787416,1056.1715160903732,13561.901045694402,0.0,4958.937039599599,1636.7935949665523,1252.9503645648635,0.0,0.0,10495.868889432764,0.0,13687.874751814386
238,1618,77279,702304,6809329,2017,0.0,6904.477610737513,0.0,0.0,3367.313976969788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3537.163633767724,0.0,0.0
239,20074,77350,676162,6851757,1566,0.0,18202.618845453853,0.0,1857.887253208257,4616.410550811857,1471.056487226634,0.0,0.0,210.36671598272665,670.0988724973761,0.0,0.0,8911.571838679149,0.0,465.22712704785386
240,406,61474,484295,6854839,4022,0.0,43842.925990561525,0.0,26344.44611609736,17498.479874464163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,1294,72173,504548,6738554,1775,0.0,791.8986206458507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.8986206458507,0.0,0.0
242,2235,72137,496116,6819492,8738,0.0,12025.013117518709,0.0,5847.860212004862,6177.152905513847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,879,72291,478935,6744018,3241,0.0,343.7288611266892,0.0,343.7288611266892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,198,61228,475673,6827847,1253,0.0,5356.545116578212,0.0,0.0,5356.545116578212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,1808,61484,526242,6798612,953,1.0,1364.3377033266788,0.0,1364.3377033266788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,360,61415,501791,6825371,1329,0.0,2763.614104294527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2763.614104294527
247,5423,72180,505248,6809546,515,0.0,2274.4323695894545,0.0,0.0,0.0,1110.7911094183498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.6412601711047
248,859,37051,497519,6665302,1612,0.0,9653.48472835192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9653.48472835192
249,1554,68174,1028681,6741223,308,0.0,427.98036860204144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.98036860204144,0.0,0.0
250,1043,56213,262289,6795617,1824,0.0,12697.58579726192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12697.58579726192,0.0,0.0
251,382,62086,668988,7014178,763,0.0,6091.613424339685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4149.795245516696,0.0,1941.8181788229888
252,4068,30209,841932,6324257,2370,0.0,297.6036793212609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.6036793212609,0.0,0.0
253,577,34232,699245,6268048,3961,0.0,188.79116607543648,0.0,188.79116607543648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,533,11405,688107,6239356,616,0.0,104.58553808469496,0.0,0.0,0.0,0.0,0.0,0.0,104.58553808469496,0.0,0.0,0.0,0.0,0.0,0.0
255,1477,61230,534566,6828003,3962,0.0,10139.068886940606,0.0,1827.745618508145,8311.323268432461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2761,28103,567551,6767443,2010,0.0,8203.12198284771,0.0,0.0,2083.0152157822827,5170.431400413379,0.0,0.0,0.0,0.0,0.0,0.0,949.675366652048,0.0,0.0
257,1859,28380,596169,6813884,3315,0.0,122.24236439847311,0.0,0.0,122.24236439847311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,1019,28388,584931,6810291,921,0.0,447.9668751871616,0.0,447.9668751871616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,136,21217,844495,6679965,565,0.0,136.3508644532429,0.0,0.0,136.3508644532429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,3504,44021,325992,6671683,5372,0.0,949.5497214349316,0.0,28.390435939619696,0.0,0.0,0.0,0.0,0.0,149.52499946644664,0.0,0.0,771.6342860288653,0.0,0.0
261,912,29148,182650,6858924,1155,0.0,7522.247226694471,0.0,6414.564155167346,1107.683071527124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,6350,33376,404185,6433557,3475,0.0,36766.42757532472,0.0,2956.0915540650544,3379.2445389739,2710.611682432613,0.0,0.0,0.0,76.52391819537225,0.0,0.0,20437.959523514342,0.0,7205.99635814344
263,1075,56215,267074,6796786,1657,0.0,25972.8842861786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25972.8842861786,0.0,0.0
264,3107,29188,198871,6864202,3440,0.0,5427.970091953214,0.0,4366.1011698463135,0.0,0.0,0.0,0.0,0.0,10.542579664327436,0.0,0.0,1051.326342442573,0.0,0.0
265,319,65202,445470,6217435,396,0.0,1081.628228423699,0.0,1081.628228423699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,12510,72264,448242,6754678,3694,0.0,11086.64166068819,0.0,1718.9228101958224,0.0,6276.982267993116,0.0,0.0,296.64061413797856,78.53869857574838,0.0,0.0,0.0,0.0,2715.557269785525
267,1234,80333,598812,7028729,1335,0.0,4337.403998575684,0.0,982.0027538052536,0.0,1075.2225817592816,0.0,0.0,0.0,0.0,0.0,0.0,124.36245966996547,0.0,2155.8162033411827
268,1457,49231,413858,6671717,1364,0.0,2360.155301182692,0.0,1615.008607025792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.1466941568991
269,1054,25156,964074,6705148,1179,0.0,5966.301931087888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5966.301931087888
270,977,36231,595800,6623837,6433,0.0,987.8437350543192,0.0,967.858408485862,19.98532656845719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,1291,57633,1000840,6895878,724,0.0,3394.930559118223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3394.930559118223,0.0,0.0
272,813,63378,718559,6508207,535,0.0,349.3813381110548,0.0,349.3813381110548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,5349,29117,144549,6856816,2483,0.0,9487.157968970205,0.0,3733.378673886636,981.744837785524,291.43832610515807,0.0,0.0,0.0,792.9117329175356,0.0,0.0,3268.9284452436154,0.0,418.75595303173446
274,4506,53084,404849,6756880,2430,0.0,22265.004730116456,0.0,3105.3727829435934,1162.5920669504862,1116.0524416226335,0.0,0.0,220.6770214454524,0.0,0.0,0.0,0.0,0.0,16660.31041715429
275,1234,26008,836545,6388052,168,0.0,2646.469289920259,0.0,45.11436271482828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.3549272054306,0.0,0.0
276,689,18150,624022,6683957,2121,0.0,9532.437988567748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9532.437988567748
277,1734,84025,872862,6312355,1461,0.0,1220.388456838954,0.0,545.941738407609,0.0,0.0,0.0,0.0,0.0,674.4467184313448,0.0,0.0,0.0,0.0,0.0
278,185,05048,908306,6371768,3347,0.0,683.2922612950704,0.0,0.0,683.2922612950704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,1120,82089,525631,6339508,911,0.0,10172.912811803672,0.0,234.35108594926825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9938.561725854406,0.0,0.0
280,1911,41055,567516,6715742,2233,0.0,8018.271738921949,0.0,0.0,7834.63907714036,0.0,0.0,0.0,183.63266178158864,0.0,0.0,0.0,0.0,0.0,0.0
281,429,50496,368098,6856852,252,0.0,759.4223191765519,0.0,759.4223191765519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,260,67100,1042590,6856753,375,0.0,2628.098293547076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628.098293547076,0.0,0.0
283,3247,12174,663661,6360429,1277,0.0,6073.433659503648,0.0,567.6254985483756,1508.0107580985248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.7974028567455,0.0,0.0
284,152,62545,624785,7050730,400,0.0,43.40092696537105,0.0,43.40092696537105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,1396,29002,218572,6774938,3390,0.0,2448.3663480208807,0.0,2002.242211032864,446.1241369880167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,3137,22183,285320,6802762,4154,0.0,24215.65314226462,0.0,1981.0227310991197,3703.3425239090407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.6358511638691,0.0,17700.65203609259
287,1580,33415,427441,6441437,564,1.0,863.1867485010403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.1867485010403
288,3069,65025,447545,6216541,310,0.0,5462.261840750029,0.0,1119.8564927747414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3419.1206633388297,0.0,923.2846846364572
289,716,71194,837797,6638753,397,0.0,414.91256423028506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.91256423028506,0.0,0.0
290,409,84040,866813,6348291,1141,0.0,1606.377450031926,0.0,1606.377450031926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,6088,37266,529100,6690187,2691,0.0,5907.366565558188,0.0,1843.279166702904,0.0,706.7935558394225,0.0,0.0,0.0,0.0,0.0,0.0,2298.755510696531,0.0,1058.5383323193298
292,2214,85001,371159,6587721,1017,0.0,7539.986077107672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6886.098384855934,0.0,653.8876922517386
293,5175,62523,689861,7038194,354,0.0,6038.757779894653,0.0,966.1048846708906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.9615137041015,0.0,4095.691381519661
294,2882,2B305,1226504,6202931,960,0.0,8625.995421251759,0.0,8625.995421251759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,306,18130,654396,6615590,3457,0.0,109.88889214169322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.88889214169322
296,438,90014,1001728,6724350,614,0.0,310.2495806679772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.2495806679772
297,3527,68218,1019470,6745785,755,0.0,10302.970611102446,0.0,0.0,43.95742362932796,2115.6268305785534,0.0,0.0,0.0,0.0,0.0,0.0,8143.386356894565,0.0,0.0
298,2007,85100,327806,6632005,1181,0.0,22565.88760096005,0.0,0.0,0.0,1442.6755394634647,0.0,0.0,155.469136172527,0.0,0.0,0.0,20967.74292532406,0.0,0.0
299,404,84058,882183,6305763,1071,0.0,5516.119621855957,0.0,2339.732385142493,2489.0697303923807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.3175063210826,0.0,0.0
300,16508,33167,421926,6421170,852,1.0,24132.656998333456,0.0,4710.932243122175,0.0,4846.577668142794,0.0,95.40092611000794,0.0,1811.557725695648,0.0,0.0,9197.566774557788,0.0,3470.621660705042
